"REF_DATE","GEO","DGUID","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1979-07","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","2.8","","","","1"
"1979-07","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.9","","","","1"
"1979-07","Nova Scotia","","Units","300","thousands","3","v730394","4","5.4","","","","1"
"1979-07","New Brunswick","","Units","300","thousands","3","v730395","5","4.9","","","","1"
"1979-07","Quebec","","Units","300","thousands","3","v730396","6","37.3","","","","1"
"1979-07","Ontario","","Units","300","thousands","3","v730397","7","52.2","","","","1"
"1979-07","Manitoba","","Units","300","thousands","3","v730398","8","10.1","","","","1"
"1979-07","Saskatchewan","","Units","300","thousands","3","v730399","9","7.2","","","","1"
"1979-07","Alberta","","Units","300","thousands","3","v730400","10","33.2","","","","1"
"1979-07","British Columbia","","Units","300","thousands","3","v730392","11","26.4","","","","1"
"1979-08","Canada","","Units","300","thousands","3","v730390","1","203.4","","","","1"
"1979-08","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","3.0","","","","1"
"1979-08","Prince Edward Island","","Units","300","thousands","3","v730393","3","1.0","","","","1"
"1979-08","Nova Scotia","","Units","300","thousands","3","v730394","4","5.0","","","","1"
"1979-08","New Brunswick","","Units","300","thousands","3","v730395","5","4.2","","","","1"
"1979-08","Quebec","","Units","300","thousands","3","v730396","6","45.9","","","","1"
"1979-08","Ontario","","Units","300","thousands","3","v730397","7","60.9","","","","1"
"1979-08","Manitoba","","Units","300","thousands","3","v730398","8","4.5","","","","1"
"1979-08","Saskatchewan","","Units","300","thousands","3","v730399","9","8.2","","","","1"
"1979-08","Alberta","","Units","300","thousands","3","v730400","10","39.5","","","","1"
"1979-08","British Columbia","","Units","300","thousands","3","v730392","11","31.2","","","","1"
"1979-09","Canada","","Units","300","thousands","3","v730390","1","187.2","","","","1"
"1979-09","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","2.9","","","","1"
"1979-09","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.8","","","","1"
"1979-09","Nova Scotia","","Units","300","thousands","3","v730394","4","4.9","","","","1"
"1979-09","New Brunswick","","Units","300","thousands","3","v730395","5","5.2","","","","1"
"1979-09","Quebec","","Units","300","thousands","3","v730396","6","37.8","","","","1"
"1979-09","Ontario","","Units","300","thousands","3","v730397","7","56.3","","","","1"
"1979-09","Manitoba","","Units","300","thousands","3","v730398","8","7.2","","","","1"
"1979-09","Saskatchewan","","Units","300","thousands","3","v730399","9","12.9","","","","1"
"1979-09","Alberta","","Units","300","thousands","3","v730400","10","30.5","","","","1"
"1979-09","British Columbia","","Units","300","thousands","3","v730392","11","28.7","","","","1"
"1979-10","Canada","","Units","300","thousands","3","v730390","1","217.6","","","","1"
"1979-10","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","1.9","","","","1"
"1979-10","Prince Edward Island","","Units","300","thousands","3","v730393","3","1.0","","","","1"
"1979-10","Nova Scotia","","Units","300","thousands","3","v730394","4","5.0","","","","1"
"1979-10","New Brunswick","","Units","300","thousands","3","v730395","5","4.4","","","","1"
"1979-10","Quebec","","Units","300","thousands","3","v730396","6","47.3","","","","1"
"1979-10","Ontario","","Units","300","thousands","3","v730397","7","64.8","","","","1"
"1979-10","Manitoba","","Units","300","thousands","3","v730398","8","3.6","","","","1"
"1979-10","Saskatchewan","","Units","300","thousands","3","v730399","9","13.9","","","","1"
"1979-10","Alberta","","Units","300","thousands","3","v730400","10","43.8","","","","1"
"1979-10","British Columbia","","Units","300","thousands","3","v730392","11","31.9","","","","1"
"1979-11","Canada","","Units","300","thousands","3","v730390","1","207.9","","","","1"
"1979-11","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","3.7","","","","1"
"1979-11","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.5","","","","1"
"1979-11","Nova Scotia","","Units","300","thousands","3","v730394","4","5.6","","","","1"
"1979-11","New Brunswick","","Units","300","thousands","3","v730395","5","3.2","","","","1"
"1979-11","Quebec","","Units","300","thousands","3","v730396","6","43.4","","","","1"
"1979-11","Ontario","","Units","300","thousands","3","v730397","7","62.7","","","","1"
"1979-11","Manitoba","","Units","300","thousands","3","v730398","8","2.1","","","","1"
"1979-11","Saskatchewan","","Units","300","thousands","3","v730399","9","16.0","","","","1"
"1979-11","Alberta","","Units","300","thousands","3","v730400","10","36.4","","","","1"
"1979-11","British Columbia","","Units","300","thousands","3","v730392","11","34.3","","","","1"
"1979-12","Canada","","Units","300","thousands","3","v730390","1","197.2","","","","1"
"1979-12","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","2.9","","","","1"
"1979-12","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.6","","","","1"
"1979-12","Nova Scotia","","Units","300","thousands","3","v730394","4","5.8","","","","1"
"1979-12","New Brunswick","","Units","300","thousands","3","v730395","5","2.9","","","","1"
"1979-12","Quebec","","Units","300","thousands","3","v730396","6","39.8","","","","1"
"1979-12","Ontario","","Units","300","thousands","3","v730397","7","61.4","","","","1"
"1979-12","Manitoba","","Units","300","thousands","3","v730398","8","1.9","","","","1"
"1979-12","Saskatchewan","","Units","300","thousands","3","v730399","9","10.6","","","","1"
"1979-12","Alberta","","Units","300","thousands","3","v730400","10","39.2","","","","1"
"1979-12","British Columbia","","Units","300","thousands","3","v730392","11","32.1","","","","1"
"1980-01","Canada","","Units","300","thousands","3","v730390","1","175.2","","","","1"
"1980-01","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","3.8","","","","1"
"1980-01","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.4","","","","1"
"1980-01","Nova Scotia","","Units","300","thousands","3","v730394","4","5.2","","","","1"
"1980-01","New Brunswick","","Units","300","thousands","3","v730395","5","1.0","","","","1"
"1980-01","Quebec","","Units","300","thousands","3","v730396","6","29.2","","","","1"
"1980-01","Ontario","","Units","300","thousands","3","v730397","7","61.3","","","","1"
"1980-01","Manitoba","","Units","300","thousands","3","v730398","8","2.2","","","","1"
"1980-01","Saskatchewan","","Units","300","thousands","3","v730399","9","4.3","","","","1"
"1980-01","Alberta","","Units","300","thousands","3","v730400","10","30.0","","","","1"
"1980-01","British Columbia","","Units","300","thousands","3","v730392","11","37.8","","","","1"
"1980-02","Canada","","Units","300","thousands","3","v730390","1","148.9","","","","1"
"1980-02","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","2.5","","","","1"
"1980-02","Prince Edward Island","","Units","300","thousands","3","v730393","3","1.7","","","","1"
"1980-02","Nova Scotia","","Units","300","thousands","3","v730394","4","5.2","","","","1"
"1980-02","New Brunswick","","Units","300","thousands","3","v730395","5","0.6","","","","1"
"1980-02","Quebec","","Units","300","thousands","3","v730396","6","22.4","","","","1"
"1980-02","Ontario","","Units","300","thousands","3","v730397","7","43.2","","","","1"
"1980-02","Manitoba","","Units","300","thousands","3","v730398","8","0.9","","","","1"
"1980-02","Saskatchewan","","Units","300","thousands","3","v730399","9","6.0","","","","1"
"1980-02","Alberta","","Units","300","thousands","3","v730400","10","34.0","","","","1"
"1980-02","British Columbia","","Units","300","thousands","3","v730392","11","32.4","","","","1"
"1980-03","Canada","","Units","300","thousands","3","v730390","1","134.8","","","","1"
"1980-03","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","2.5","","","","1"
"1980-03","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.4","","","","1"
"1980-03","Nova Scotia","","Units","300","thousands","3","v730394","4","7.3","","","","1"
"1980-03","New Brunswick","","Units","300","thousands","3","v730395","5","0.8","","","","1"
"1980-03","Quebec","","Units","300","thousands","3","v730396","6","24.7","","","","1"
"1980-03","Ontario","","Units","300","thousands","3","v730397","7","30.6","","","","1"
"1980-03","Manitoba","","Units","300","thousands","3","v730398","8","0.4","","","","1"
"1980-03","Saskatchewan","","Units","300","thousands","3","v730399","9","3.5","","","","1"
"1980-03","Alberta","","Units","300","thousands","3","v730400","10","31.0","","","","1"
"1980-03","British Columbia","","Units","300","thousands","3","v730392","11","33.6","","","","1"
"1980-04","Canada","","Units","300","thousands","3","v730390","1","146.7","","","","1"
"1980-04","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","5.4","","","","1"
"1980-04","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.2","","","","1"
"1980-04","Nova Scotia","","Units","300","thousands","3","v730394","4","2.2","","","","1"
"1980-04","New Brunswick","","Units","300","thousands","3","v730395","5","2.2","","","","1"
"1980-04","Quebec","","Units","300","thousands","3","v730396","6","26.6","","","","1"
"1980-04","Ontario","","Units","300","thousands","3","v730397","7","38.0","","","","1"
"1980-04","Manitoba","","Units","300","thousands","3","v730398","8","2.8","","","","1"
"1980-04","Saskatchewan","","Units","300","thousands","3","v730399","9","6.5","","","","1"
"1980-04","Alberta","","Units","300","thousands","3","v730400","10","27.9","","","","1"
"1980-04","British Columbia","","Units","300","thousands","3","v730392","11","34.9","","","","1"
"1980-05","Canada","","Units","300","thousands","3","v730390","1","126.5","","","","1"
"1980-05","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","4.5","","","","1"
"1980-05","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.2","","","","1"
"1980-05","Nova Scotia","","Units","300","thousands","3","v730394","4","2.4","","","","1"
"1980-05","New Brunswick","","Units","300","thousands","3","v730395","5","2.3","","","","1"
"1980-05","Quebec","","Units","300","thousands","3","v730396","6","20.9","","","","1"
"1980-05","Ontario","","Units","300","thousands","3","v730397","7","30.7","","","","1"
"1980-05","Manitoba","","Units","300","thousands","3","v730398","8","4.0","","","","1"
"1980-05","Saskatchewan","","Units","300","thousands","3","v730399","9","5.9","","","","1"
"1980-05","Alberta","","Units","300","thousands","3","v730400","10","25.1","","","","1"
"1980-05","British Columbia","","Units","300","thousands","3","v730392","11","30.5","","","","1"
"1980-06","Canada","","Units","300","thousands","3","v730390","1","148.7","","","","1"
"1980-06","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","4.3","","","","1"
"1980-06","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.2","","","","1"
"1980-06","Nova Scotia","","Units","300","thousands","3","v730394","4","2.7","","","","1"
"1980-06","New Brunswick","","Units","300","thousands","3","v730395","5","3.1","","","","1"
"1980-06","Quebec","","Units","300","thousands","3","v730396","6","30.7","","","","1"
"1980-06","Ontario","","Units","300","thousands","3","v730397","7","41.7","","","","1"
"1980-06","Manitoba","","Units","300","thousands","3","v730398","8","1.5","","","","1"
"1980-06","Saskatchewan","","Units","300","thousands","3","v730399","9","3.1","","","","1"
"1980-06","Alberta","","Units","300","thousands","3","v730400","10","26.5","","","","1"
"1980-06","British Columbia","","Units","300","thousands","3","v730392","11","34.9","","","","1"
"1980-07","Canada","","Units","300","thousands","3","v730390","1","160.3","","","","1"
"1980-07","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","6.0","","","","1"
"1980-07","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.4","","","","1"
"1980-07","Nova Scotia","","Units","300","thousands","3","v730394","4","3.1","","","","1"
"1980-07","New Brunswick","","Units","300","thousands","3","v730395","5","2.8","","","","1"
"1980-07","Quebec","","Units","300","thousands","3","v730396","6","27.9","","","","1"
"1980-07","Ontario","","Units","300","thousands","3","v730397","7","39.8","","","","1"
"1980-07","Manitoba","","Units","300","thousands","3","v730398","8","2.3","","","","1"
"1980-07","Saskatchewan","","Units","300","thousands","3","v730399","9","4.7","","","","1"
"1980-07","Alberta","","Units","300","thousands","3","v730400","10","37.4","","","","1"
"1980-07","British Columbia","","Units","300","thousands","3","v730392","11","35.9","","","","1"
"1980-08","Canada","","Units","300","thousands","3","v730390","1","160.8","","","","1"
"1980-08","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","4.8","","","","1"
"1980-08","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.4","","","","1"
"1980-08","Nova Scotia","","Units","300","thousands","3","v730394","4","4.3","","","","1"
"1980-08","New Brunswick","","Units","300","thousands","3","v730395","5","3.4","","","","1"
"1980-08","Quebec","","Units","300","thousands","3","v730396","6","34.4","","","","1"
"1980-08","Ontario","","Units","300","thousands","3","v730397","7","26.4","","","","1"
"1980-08","Manitoba","","Units","300","thousands","3","v730398","8","2.4","","","","1"
"1980-08","Saskatchewan","","Units","300","thousands","3","v730399","9","8.6","","","","1"
"1980-08","Alberta","","Units","300","thousands","3","v730400","10","36.7","","","","1"
"1980-08","British Columbia","","Units","300","thousands","3","v730392","11","39.4","","","","1"
"1980-09","Canada","","Units","300","thousands","3","v730390","1","173.7","","","","1"
"1980-09","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","4.8","","","","1"
"1980-09","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.5","","","","1"
"1980-09","Nova Scotia","","Units","300","thousands","3","v730394","4","4.0","","","","1"
"1980-09","New Brunswick","","Units","300","thousands","3","v730395","5","3.4","","","","1"
